what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272413924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272414575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272419289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272423030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272424652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389272428015
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389272428973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272435415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272439272
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272447266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272454454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272498191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272513364
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272522489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272529451
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272539873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272600983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272620152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272621761
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272687890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272698631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272719560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272720151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272723225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272771203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389272787138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389272798363
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273129879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273136832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273137680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273143409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273144817
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273215899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273362690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273403050
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273403663
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273428646
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273429946
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273435526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273448445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273516560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273703596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273715202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273717336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273724216
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273725906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273757609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273780609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273784515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273787670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389273788784
