what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389040219160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389040228434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389040258476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389040549661
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389040618684
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389040637047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389040991953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389041014989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389041034028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389041035548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389041044281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389041135296
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046070200
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389046071956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046075230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046079727
opened,editor,org.scalaide.worksheet,0.1.4.v-2_09-201303191346-7284c56,"org.scalaide.worksheet.editors.ScriptEditor",1389046079807
activated,editor,org.scalaide.worksheet,0.1.4.v-2_09-201303191346-7284c56,"org.scalaide.worksheet.editors.ScriptEditor",1389046079834
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046098609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046119449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046134431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046136173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046145930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046147588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046159903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046161496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046221397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046223055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046238519
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046240659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046244907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046350905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046367836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046386580
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046388325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046405660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046427422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046429052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046436075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046449616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046451184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046461355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046476007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046479424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046482294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046484290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046491497
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046495929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046501447
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046503942
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046513216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046525426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046527644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046535505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046539747
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046547403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046592434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046601395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046614685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046621306
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046634854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389046657621
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389046659780
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046663980
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046667053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046671497
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046680042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046692747
error,log,,,"Evaluator actor crashed ",1389046692842
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046731250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046753600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046941517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046945453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389046946580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389046956177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047015726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047020324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047052835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047125812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047140288
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047145092
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047181596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047251979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047254738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047257087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047287364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047289653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047292025
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047414380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047425775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047431124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047433545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047440769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047442957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047464987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047476595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047492138
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047514770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047522380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047526481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047534713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047569831
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047598508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047607658
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047629572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047643469
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047657571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389047670039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389047683898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049131755
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389049135851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049138707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049140685
opened,editor,org.scalaide.worksheet,0.1.4.v-2_09-201303191346-7284c56,"org.scalaide.worksheet.editors.ScriptEditor",1389049140758
activated,editor,org.scalaide.worksheet,0.1.4.v-2_09-201303191346-7284c56,"org.scalaide.worksheet.editors.ScriptEditor",1389049140783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049221869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049246248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049255825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049259483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049285794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049325746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049348382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049350956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049362520
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049363994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049371393
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049372855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049392876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049396277
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049402975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049426087
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049429079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049430433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049432870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049435479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049437293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049438437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049440724
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389049452298
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389049455231
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049455662
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389049471481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389049474320
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049475126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389049485280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389049487032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049487758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389049493221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389049494151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049494615
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049510474
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049524564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049526755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049530577
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049538792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049563537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049583148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049614698
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049647504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049669200
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389049689338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049736175
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049736914
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049737891
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389049745984
activated,editor,org.scala-ide.sdt.core,3.0.0.v-2_09-201303191340-dac2f1c,"scala.tools.eclipse.ScalaSourceFileEditor",1389049749234
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1389049749255
activated,editor,org.scala-ide.sdt.core,3.0.0.v-2_09-201303191340-dac2f1c,"scala.tools.eclipse.ScalaSourceFileEditor",1389049756353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049761536
activated,editor,org.scalaide.worksheet,0.1.4.v-2_09-201303191346-7284c56,"org.scalaide.worksheet.editors.ScriptEditor",1389049763968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049777801
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049785089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049787616
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049791564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049808138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049808746
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049809524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049813038
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389049828683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389049834127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389255265599
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1389255296497
error,log,,,"Unhandled event loop exception",1389255307239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389255928725
activated,perspective,org.scala-ide.sdt.core,,"org.scala-ide.sdt.core.perspective",1389256314015
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1389256314033
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1389256314033
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1389256314033
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1389256314033
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1389256314033
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1389256314033
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1389256314033
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1389256314033
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1389256314033
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1389256314033
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1389256314033
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1389256314033
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1389256314033
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1389256314033
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1389256314033
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1389256314033
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1389256314033
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1389256314033
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1389256314033
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1389256314033
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1389256314033
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1389256314033
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1389256314033
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1389256314033
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1389256314033
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1389256314033
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1389256314033
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1389256314033
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1389256314033
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1389256314033
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1389256314033
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1389256314033
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1389256314033
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1389256314033
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1389256314033
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1389256314033
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1389256314033
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1389256314033
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1389256314033
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1389256314033
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1389256314033
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1389256314033
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1389256314033
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1389256314033
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1389256314033
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1389256314033
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1389256314033
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1389256314033
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1389256314033
